id,naslov,tip,epizode,leto,ogledi,ocena 
#area33983,Onihei,TV,(13 eps),2017,27'439,7.35
#area2141,Oseam,Movie,(1 eps),2003,4'631,7.35
#area326,Petshop of Horrors,TV,(4 eps),1999,40'838,7.35
#area10711,Plastic Neesan,ONA,(12 eps),2011,125'715,7.35
#area418,Ranma ½: Chuugoku Nekonron Daikessen! Okite Yaburi no Gekitou-hen!!,Movie,(1 eps),1991,15'321,7.35
#area25647,Sabage-bu! Specials,Special,(6 eps),2014,12'691,7.35
#area1259,Saint Seiya: Tenkai-hen Josou - Overture,Movie,(1 eps),2004,15'102,7.35
#area9355,Sekirei: Pure Engagement Episode 0,Special,(1 eps),2010,34'428,7.35
#area22273,Selector Infected WIXOSS,TV,(12 eps),2014,106'481,7.35
#area4028,Slayers Revolution,TV,(13 eps),2008,27'862,7.35
#area75,Soukyuu no Fafner: Dead Aggressor,TV,(25 eps),2004,33'779,7.35
#area1147,Tenchi Muyou! Ryououki 3rd Season: Tenchi Seirou naredo Namitakashi?,OVA,(1 eps),2005,8'332,7.35
#area3089,The Sky Crawlers,Movie,(1 eps),2008,40'063,7.35
#area7861,Versailles no Bara to Onna-tachi,Special,(1 eps),1980,2'149,7.35
#area306,Abenobashi Mahou☆Shoutengai,TV,(13 eps),2002,59'862,7.34
#area32806,Aikatsu!: Nerawareta Mahou no Aikatsu! Card,Movie,(1 eps),2016,1'628,7.34
#area713,Air Movie,Movie,(1 eps),2005,49'432,7.34
#area9117,Amagami SS OVA,OVA,(6 eps),2011,38'749,7.34
#area31771,Amanchu!,TV,(12 eps),2016,66'244,7.34
#area104,Ayashi no Ceres,TV,(24 eps),2000,45'122,7.34
#area10834,Baka to Test to Shoukanjuu: Spinout! Sore ga Bokura no Nichijou,Special,(6 eps),2011,25'681,7.34
#area1313,Digimon Adventure 02,TV,(50 eps),2000,152'144,7.34
#area34962,Digimon Adventure tri. 5: Kyousei,Movie,(1 eps),2017,25'176,7.34
#area36561,Doupo Cangqiong Specials,Special,(2 eps),2017,608,7.34
#area23539,Gudetama,TV,(26 eps),2005,55'361,7.34
#area18835,Hakuouki Reimeiroku Tokuten Disc,OVA,(2 eps),2013,3'045,7.34
#area1906,Harukanaru Toki no Naka de: Maihitoyo,Movie,(1 eps),2006,4'629,7.34
#area8074,Highschool of the Dead,TV,(12 eps),2010,779'594,7.34
#area19951,Hunter x Hunter Movie 2: The Last Mission,Movie,(1 eps),2013,59'547,7.34
#area16774,Inferno Cop,ONA,(13 eps),2012,62'668,7.34
#area940,Inukami!,TV,(26 eps),2006,55'469,7.34
#area953,Jyu Oh Sei,TV,(11 eps),2006,53'945,7.34
#area6980,Kaidan Restaurant,TV,(23 eps),2009,11'768,7.34
#area147,Kimi ga Nozomu Eien,TV,(14 eps),2003,107'787,7.34
#area16732,Kiniro Mosaic,TV,(12 eps),2013,114'202,7.34
#area35145,Kobayashi-san Chi no Maid Dragon Specials,Special,(7 eps),2017,41'999,7.34
#area32245,Kuromukuro,TV,(26 eps),2016,80'832,7.34
#area1374,Kyoushoku Soukou Guyver (2005),TV,(26 eps),2005,15'267,7.34
#area1432,Lupin III: Fuuma Ichizoku no Inbou,Movie,(1 eps),1987,5'522,7.34
#area24475,Mangaka-san to Assistant-san to The Animation Specials,Special,(6 eps),2014,32'350,7.34
#area352,Motto! Ojamajo Doremi,TV,(50 eps),2001,11'880,7.34
#area5597,Natsu no Arashi!,TV,(13 eps),2009,37'555,7.34
#area11033,"Natsu-iro Egao de 1, 2, Jump!",TV,(11 eps),2012,53'225,7.34
#area12467,Nazo no Kanojo X,TV,(13 eps),2012,142'225,7.34
#area20939,"Ore no Nounai Sentakushi ga, Gakuen Love Comedy wo Zenryoku de Jama Shiteiru OVA",OVA,(1 eps),2014,48'779,7.34
#area35330,Poputepipikku,TV,(12 eps),2018,111'850,7.34
#area11835,Qin Shi Ming Yue: Zhu Zi Bai Jia,TV,(34 eps),2010,698,7.34
#area38528,Quanzhi Fashi 3rd Season,ONA,(12 eps),2009,37'489,7.34
#area2111,Rockman.EXE Movie: Hikari to Yami no Program,Movie,(1 eps),2005,3'137,7.34
#area33726,Saiyuuki Reload Blast,TV,(12 eps),2017,26'480,7.34
#area2361,Sei Juushi Bismarck,TV,(51 eps),1984,3'595,7.34
#area1381,Seikai no Monshou Special,Special,(1 eps),2000,2'829,7.34
#area152,Solty Rei,TV,(24 eps),2005,21'987,7.34
#area18277,Strike the Blood,TV,(24 eps),2013,347'312,7.34
#area33558,Tales of Zestiria the X: Saiyaku no Jidai,Special,(1 eps),2016,42'810,7.34
#area3009,Tiger Mask,TV,(105 eps),1969,5'771,7.34
#area975,Yokohama Kaidashi Kikou,OVA,(2 eps),1998,17'877,7.34
#area712,Zoids Genesis,TV,(50 eps),2005,11'705,7.34
#area9120,Beelzebub: Hirotta Akachan wa Daimaou!?,Special,(1 eps),2010,26'836,7.33
#area9544,Biohazard: Damnation,Movie,(1 eps),2012,15'505,7.33
#area1347,Bubblegum Crisis,OVA,(8 eps),1987,24'499,7.33
#area10444,Digimon Xros Wars: Aku no Death General to Nanatsu no Oukoku,TV,(24 eps),2011,16'675,7.33
#area12231,Dragon Ball: Episode of Bardock,Special,(1 eps),2011,47'737,7.33
#area1858,Gakuen Utopia Manabi Straight!,TV,(12 eps),2007,23'424,7.33
#area6795,Genius Party Beyond,Movie,(5 eps),2008,13'207,7.33
#area31500,High School Fleet,TV,(12 eps),2016,64'182,7.33
#area16700,Higurashi no Naku Koro ni Kaku: Outbreak,OVA,(1 eps),2013,43'105,7.33
#area2808,Irregular Hunter X: The Day of Sigma,OVA,(1 eps),2005,7'976,7.33
#area34712,Kujira no Kora wa Sajou ni Utau,TV,(12 eps),2017,97'372,7.33
#area963,"Love Hina: Motoko no Sentaku, Koi ka Ken... &amp;quot;Naku na&amp;quot;",Special,(1 eps),2000,31'134,7.33
#area1609,Mai-Otome Zwei,OVA,(4 eps),2006,16'078,7.33
#area3345,Mikan Enikki,TV,(30 eps),1992,1'555,7.33
#area35949,Mobile Suit Gundam Thunderbolt: Bandit Flower,Movie,(1 eps),2017,3'971,7.33
#area30771,Mudai,TV,(72 eps),1985,1'403,7.33
#area3887,Ookiku Furikabutte Special,Special,(1 eps),2008,9'778,7.33
#area2847,Pokemon Diamond &amp;amp; Pearl: Dialga vs. Palkia vs. Darkrai,Movie,(1 eps),2007,54'952,7.33
#area13055,Sankarea OVA,OVA,(2 eps),2012,69'483,7.33
#area341,Spiral: Suiri no Kizuna,TV,(25 eps),2002,41'481,7.33
#area30901,Utawarerumono: Itsuwari no Kamen,TV,(25 eps),2015,74'721,7.33
#area7,Witch Hunter Robin,TV,(26 eps),2002,77'871,7.33
#area19759,Ansatsu Kyoushitsu: Jump Festa 2013 Special,Special,(1 eps),2013,50'699,7.32
#area31754,Aoharu x Kikanjuu: Kemono-tachi no Senjou da na!,Special,(1 eps),2015,23'270,7.32
#area11697,Area no Kishi,TV,(37 eps),2012,48'402,7.32
#area5675,Basquash!,TV,(26 eps),2009,35'572,7.32
#area1983,Black Jack: Futari no Kuroi Isha,Movie,(1 eps),2005,3'301,7.32
#area6149,Chibi Maruko-chan (1995),TV,(1 eps),2007,118'841,7.32
#area2383,Cybersix,TV,(13 eps),1999,4'924,7.32
#area24429,Daze,OVA,(1 eps),2018,19'375,7.32
#area2648,Doraemon: 2112-nen Doraemon Tanjou,Movie,(1 eps),1995,1'839,7.32
#area27825,Dragon Nest: Warriors' Dawn,Movie,(1 eps),2014,3'288,7.32
#area4726,Druaga no Tou: The Sword of Uruk,TV,(12 eps),2009,56'817,7.32
#area3508,Genius Party,Movie,(7 eps),2007,24'223,7.32
#area9931,Happy Birthday: Inochi Kagayaku Toki,Movie,(1 eps),1999,2'009,7.32
#area31499,Huyao Xiao Hongniang,ONA,(13 eps),2015,23'295,7.32
#area1206,Ihatov Gensou: Kenji no Haru,Movie,(1 eps),1996,4'845,7.32
#area37210,Isekai Maou to Shoukan Shoujo no Dorei Majutsu,TV,(12 eps),2018,164'596,7.32
#area29583,Kuroko no Basket: Oshaberi Demo Shimasen ka,Special,(1 eps),2014,13'071,7.32
#area3577,Kyouran Kazoku Nikki,TV,(26 eps),2008,24'265,7.32
#area190,Love Hina Again,OVA,(3 eps),2002,68'837,7.32
#area36616,Mob Psycho 100: Reigen - Shirarezaru Kiseki no Reinouryokusha,Special,(1 eps),2018,28'395,7.32
#area32698,Monster Musume no Iru Nichijou OVA,OVA,(2 eps),2016,44'232,7.32
#area20877,Music S.T.A.R.T!!,TV,(13 eps),2007,139'704,7.32
#area7769,Ookami-san to Shichinin no Nakama-tachi,TV,(12 eps),2010,191'268,7.32
#area8769,Ore no Imouto ga Konnani Kawaii Wake ga Nai,TV,(12 eps),2010,438'657,7.32
#area34540,Pokemon: Kimi ni Kimeta!,Movie,(1 eps),2017,14'297,7.32
#area10825,Ranma ½: Battle ga Ippai 29-nin no Korinai Yatsura,OVA,(1 eps),1995,2'957,7.32
#area4581,Shikabane Hime: Aka,TV,(13 eps),2008,88'139,7.32
#area37396,Shikioriori,Movie,(3 eps),2018,28'538,7.32
#area28621,Subete ga F ni Naru: The Perfect Insider,TV,(11 eps),2015,109'692,7.32
#area9241,Super Robot Taisen OG: The Inspector,TV,(26 eps),2010,6'921,7.32
#area36475,Sword Art Online Alternative: Gun Gale Online,TV,(12 eps),2018,207'826,7.32
#area10232,Tamayura: Hitotose,TV,(12 eps),2011,31'900,7.32
#area6758,Tatakau Shisho: The Book of Bantorra,TV,(27 eps),2009,45'210,7.32
#area1303,The Animatrix,OVA,(9 eps),2003,53'133,7.32
#area17901,All Alone With You,Special,(1 eps),2015,49'693,7.31
#area32086,Blame! Movie,Movie,(1 eps),2017,57'705,7.31
#area3203,Chibi Maruko-chan Movie,Movie,(1 eps),1990,1'253,7.31
#area15687,Chuunibyou demo Koi ga Shitai! Lite,ONA,(6 eps),2012,79'910,7.31
#area6460,Crayon Shin-chan Movie 05: Ankoku Tamatama Daitsuiseki,Movie,(1 eps),1997,2'555,7.31
#area3627,D.C.II S.S.: Da Capo II Second Season,TV,(13 eps),2008,23'804,7.31
#area8915,Dantalian no Shoka,TV,(12 eps),2011,106'089,7.31
#area2658,Doraemon Movie 09: Nobita no Parallel Saiyuuki,Movie,(1 eps),1988,1'766,7.31
#area654,Galaxy Angel 3 Specials,Special,(2 eps),2003,2'880,7.31
#area655,Galaxy Angel 4,TV,(13 eps),2004,5'822,7.31
#area29325,Ghost in the Shell: Arise - Alternative Architecture,TV,(10 eps),2015,30'998,7.31
#area3485,Ghost in the Shell: Stand Alone Complex 2nd GIG - Tachikoma na Hibi,Special,(26 eps),2004,16'511,7.31
#area21635,GJ-bu@,Special,(1 eps),2014,26'133,7.31
#area27945,Gugure! Kokkuri-san Specials,Special,(11 eps),2014,9'005,7.31
#area10189,Hunter x Hunter Pilot,OVA,(1 eps),2012,73'141,7.31
#area52,Kidou Tenshi Angelic Layer,TV,(26 eps),2001,45'222,7.31
#area35159,Kimi no Hikari: Asagao to Kase-san.,OVA,(1 eps),2017,15'036,7.31
#area3272,Kinnikuman,TV,(137 eps),1983,5'717,7.31
#area6163,Kuroshitsuji Recap,Special,(1 eps),2009,26'428,7.31
#area1013,Le Chevalier D'Eon,TV,(24 eps),2006,40'982,7.31
#area17247,Machine-Doll wa Kizutsukanai,TV,(12 eps),2013,198'305,7.31
#area5084,Mai Mai Shinko to Sennen no Mahou,Movie,(1 eps),2009,8'968,7.31
#area21863,Mangaka-san to Assistant-san to The Animation,TV,(12 eps),2014,161'950,7.31
#area1196,Masuda Kousuke Gekijou Gag Manga Biyori,TV,(12 eps),2005,6'764,7.31
#area5351,Mobile Suit Gundam 00: Tenshitachi no Kiseki,Special,(1 eps),2008,5'456,7.31
#area94,Mobile Suit Gundam SEED Destiny,TV,(50 eps),2004,77'235,7.31
#area12637,Mogyutto &amp;quot;Love&amp;quot; de Sekkinchuu!,ONA,(1 eps),2018,10'062,7.31
#area19653,Neppuu Kairiku Bushi Road,Special,(1 eps),2013,30'694,7.31
#area3467,Nogizaka Haruka no Himitsu,TV,(12 eps),2008,98'547,7.31
#area6512,Nyan Koi!,TV,(12 eps),2009,181'616,7.31
#area16143,One Piece: Kinkyuu Kikaku One Piece Kanzen Kouryakuhou,Special,(1 eps),1999,8'453,7.31
#area2020,One Piece: Nenmatsu Tokubetsu Kikaku! Mugiwara no Luffy Oyabun Torimonochou,Special,(1 eps),2005,21'826,7.31
#area107,Ou Dorobou Jing,TV,(13 eps),2002,28'218,7.31
#area15905,Qin Shi Ming Yue: Wanli Changcheng,TV,(37 eps),2012,686,7.31
#area2486,Rumiko Takahashi Anthology,TV,(13 eps),2003,4'493,7.31
#area4063,Sekirei,TV,(12 eps),2008,250'793,7.31
#area31280,Selector Destructed WIXOSS Movie,Movie,(1 eps),2016,13'388,7.31
#area8934,Star Driver: Kagayaki no Takuto,TV,(25 eps),2010,81'930,7.31
#area390,Suzuka,TV,(26 eps),2005,83'264,7.31
#area6758,Tatakau Shisho: The Book of Bantorra,TV,(27 eps),2009,45'220,7.31
#area3088,Tokyo Marble Chocolate,OVA,(2 eps),2007,18'947,7.31
#area36539,Tsuki ga Kirei Special,Special,(1 eps),2017,13'634,7.31
#area36775,Wo Shi Jiang Xiaobai,ONA,(12 eps),2017,3'591,7.31
#area30641,Yankee-kun na Yamada-kun to Megane-chan to Majo,Special,(1 eps),2015,11'937,7.31
#area7745,Zettai Karen Children OVA: Aitazousei! Ubawareta Mirai?,OVA,(1 eps),2010,5'166,7.31
#area12669,Amagami SS+ Plus Specials,Special,(6 eps),2012,23'242,7.3
#area9925,Amagami SS: Tachibana Miya-hen - Imouto,Special,(1 eps),2011,38'274,7.3
#area15711,Bakuman.: Deraman.,Special,(2 eps),2012,10'885,7.3
#area10681,Blood-C: The Last Dark,Movie,(1 eps),2012,53'321,7.3
#area37476,Cardfight!! Vanguard (2018),TV,(43 eps),2001,2'317,7.3
#area61,D.N.Angel,TV,(26 eps),2003,146'477,7.3
#area32494,Days (TV),TV,(24 eps),2016,79'153,7.3
#area2513,Detective Conan OVA 03: Conan and Heiji and the Vanished Boy,OVA,(1 eps),2018,894,7.3
#area31163,Dimension W,TV,(12 eps),2016,192'522,7.3
#area3727,Doraemon Movie 01: Nobita no Kyouryuu,Movie,(1 eps),1980,2'609,7.3
#area2677,Doraemon Movie 11: Nobita to Animal Planet,Movie,(1 eps),1990,2'315,7.3
#area902,Dragon Ball Z Movie 09: Ginga Girigiri!! Bucchigiri no Sugoi Yatsu,Movie,(1 eps),1993,68'506,7.3
#area31737,Gakusen Toshi Asterisk 2nd Season,TV,(12 eps),2016,192'105,7.3
#area2484,Gear Fighter Dendoh,TV,(38 eps),2000,2'047,7.3
#area915,Ginga Densetsu Weed,TV,(26 eps),2005,9'653,7.3
#area11077,Hellsing: The Dawn,Special,(3 eps),2011,56'406,7.3
#area4550,Hyakko,TV,(13 eps),2008,36'523,7.3
#area19619,Jewelpet Twinkle☆: Hohoemi no Niji ni Dokki☆Doki!,Special,(1 eps),2013,862,7.3
#area2745,Jigoku Sensei Nube OVA,OVA,(3 eps),1998,1'899,7.3
#area28387,Joukamachi no Dandelion,TV,(12 eps),2015,99'867,7.3
#area3010,Kaiketsu Zorro,TV,(52 eps),1996,6'784,7.3
#area28869,Kaitou Joker 2nd Season,TV,(13 eps),2015,3'733,7.3
#area2544,Kazoku Robinson Hyouryuuki: Fushigi na Shima no Flone,TV,(50 eps),1981,2'787,7.3
#area34104,Knight's &amp;amp; Magic,TV,(13 eps),2017,107'789,7.3
#area28623,Koutetsujou no Kabaneri,TV,(12 eps),2016,408'697,7.3
#area8068,Kuroshitsuji Picture Drama,Special,(1 eps),2010,15'731,7.3
#area4375,Kyoro-chan,TV,(91 eps),1999,1'548,7.3
#area33074,Lupin III (2015) Specials,Special,(2 eps),2015,3'559,7.3
#area28013,Macross Δ,TV,(26 eps),2016,46'769,7.3
#area24455,Madan no Ou to Vanadis,TV,(13 eps),2014,185'674,7.3
#area2818,Madou King Granzort,TV,(41 eps),1989,1'195,7.3
#area1168,Musekinin Kanchou Tylor OVA,OVA,(10 eps),1994,6'253,7.3
#area2152,Oh! Edo Rocket,TV,(26 eps),2007,9'565,7.3
#area8171,One Piece Recap,OVA,(1 eps),2010,12'849,7.3
#area16468,One Piece: Glorious Island,Special,(2 eps),2012,17'051,7.3
#area31645,Persona 5 the Animation: The Day Breakers,Special,(1 eps),2016,32'901,7.3
#area6713,Ranma ½: Nettou Uta Gassen,OVA,(2 eps),1990,4'555,7.3
#area1191,Saber Marionette J Again,OVA,(6 eps),1997,8'648,7.3
#area100,Shin Shirayuki-hime Densetsu Prétear,TV,(13 eps),2001,44'775,7.3
#area1965,Sola,TV,(13 eps),2007,81'744,7.3
#area173,Tactics,TV,(25 eps),2004,31'933,7.3
#area13073,Tennis no Ouji-sama: Another Story II - Ano Toki no Bokura Specials,Special,(2 eps),2011,3'590,7.3
#area3036,Tobe! Isami,TV,(50 eps),1995,1'261,7.3
#area415,Tonari no Yamada-kun,Movie,(1 eps),1999,22'520,7.3
#area2427,Unico,Movie,(1 eps),1981,2'962,7.3
#area883,Yuu☆Yuu☆Hakusho: Meikai Shitou-hen - Honoo no Kizuna,Movie,(1 eps),1994,17'133,7.3
#area3087,Cencoroll,Movie,(1 eps),2009,67'472,7.29
#area17917,Danball Senki Wars,TV,(37 eps),2013,2'618,7.29
#area2748,Dash! Kappei,TV,(65 eps),1981,3'432,7.29
#area6198,Detective Conan OVA 08: High School Girl Detective Sonoko Suzuki's Case Files,OVA,(1 eps),2002,3'075,7.29
#area2030,El Cazador de la Bruja,TV,(26 eps),2007,38'534,7.29
#area376,"Elfen Lied: Tooriame nite Arui wa, Shoujo wa Ikani Shite Sono Shinjou ni Itatta ka? - Regenschauer",Special,(1 eps),2005,140'940,7.29
#area1126,Figure 17: Tsubasa &amp;amp; Hikaru,TV,(13 eps),2001,8'838,7.29
#area1524,Fuujin Monogatari,TV,(13 eps),2004,11'146,7.29
#area35982,Gundam Build Fighters: GM no Gyakushuu,ONA,(1 eps),2017,4'704,7.29
#area2899,Higurashi no Naku Koro ni Special: Nekogoroshi-hen,Special,(1 eps),2007,54'359,7.29
#area24231,Hitsugi no Chaika: Avenging Battle,TV,(10 eps),2014,130'177,7.29
#area34787,Idol Time PriPara,TV,(51 eps),2017,2'887,7.29
#area21563,Kamigami no Asobi,TV,(12 eps),2014,86'223,7.29
#area16035,Karneval,TV,(13 eps),2013,140'493,7.29
#area11313,Kimi no Iru Machi: Tasogare Kousaten,OVA,(2 eps),2012,31'481,7.29
#area11777,Lupin III: Chi no Kokuin - Eien no Mermaid,Special,(1 eps),2011,4'101,7.29
#area2734,Mazinkaiser: Shitou! Ankoku Dai Shogun,OVA,(1 eps),2003,2'927,7.29
#area13093,Nazo no Kanojo X: Nazo no Natsu Matsuri,OVA,(1 eps),2012,23'474,7.29
#area195,Onegai☆Teacher,TV,(12 eps),2002,121'760,7.29
#area35752,Otsukimi Recital,Movie,(1 eps),2002,58'905,7.29
#area21073,Puchimas!!: Petit Petit iDOLM@STER,ONA,(74 eps),2014,6'701,7.29
#area3956,Shakugan no Shana II (Second) Specials,Special,(3 eps),2008,37'351,7.29
#area33004,Tanaka-kun wa Kyou mo Kedaruge,Special,(35 eps),2016,18'005,7.29
#area2500,The Cockpit,OVA,(3 eps),1993,7'116,7.29
#area10321,Uta no☆Prince-sama♪ Maji Love 1000%,TV,(13 eps),2011,133'531,7.29
#area180,Vandread,TV,(13 eps),2000,63'470,7.29
#area30419,"Wake Up, Girls! Beyond the Bottom",Movie,(1 eps),2015,5'409,7.29
#area30740,Young Black Jack,TV,(12 eps),2015,56'180,7.29
#area550,Yu☆Gi☆Oh!,TV,(27 eps),1998,124'544,7.29
#area2225,Alps no Shoujo Heidi,TV,(52 eps),1974,17'532,7.28
#area23447,"Ano Natsu de Matteru: Bokutachi wa Koukou Saigo no Natsu wo Sugoshinagara, Ano Natsu de Matteiru.",Special,(1 eps),2014,28'644,7.28
#area30205,Aoharu x Kikanjuu,TV,(12 eps),2015,142'104,7.28
#area24727,Baka to Test to Shoukanjuu Ni!: Mahou Hideyoshi Hideyoshi,Special,(1 eps),2011,14'922,7.28
#area37864,China KFC x Gintama,ONA,(1 eps),1989,1'778,7.28
#area2670,Doraemon Movie 12: Nobita no Dorabian Nights,Movie,(1 eps),1991,2'899,7.28
#area893,Dragon Ball Movie 4: Saikyou e no Michi,Movie,(1 eps),1996,34'861,7.28
#area3230,Druaga no Tou: The Aegis of Uruk,TV,(12 eps),2008,87'922,7.28
#area36144,Garo: Vanishing Line,TV,(24 eps),2017,43'726,7.28
#area5658,Great Mazinger,TV,(56 eps),1974,2'928,7.28
#area958,HeatGuy J,TV,(25 eps),2002,12'938,7.28
#area25159,Inou-Battle wa Nichijou-kei no Naka de,TV,(12 eps),2014,222'415,7.28
#area15617,Jinrui wa Suitai Shimashita Specials,Special,(6 eps),2012,14'818,7.28
#area32686,Keijo!!!!!!!!,TV,(12 eps),2016,192'202,7.28
#area274,Kiddy Grade,TV,(24 eps),2002,35'452,7.28
#area3229,Kimi ga Aruji de Shitsuji ga Ore de,TV,(13 eps),2008,83'534,7.28
#area1516,Kirarin☆Revolution,TV,(153 eps),2006,18'879,7.28
#area33511,Koro-sensei Q!,Movie,(1 eps),2016,20'857,7.28
#area33519,Koutetsujou no Kabaneri Movie 1: Tsudou Hikari,Movie,(1 eps),2016,14'166,7.28
#area837,Kyou no 5 no 2,OVA,(4 eps),2006,24'918,7.28
#area34338,Lost Song,TV,(12 eps),2018,10'544,7.28
#area3247,Love Hina Final Selection,OVA,(1 eps),2001,24'918,7.28
#area192,Love Hina Haru Special: Kimi Sakura Chiru Nakare!!,Special,(1 eps),2001,44'410,7.28
#area1422,Lupin III: $1 Money Wars,Special,(1 eps),2000,3'892,7.28
#area1437,Lupin III: Honoo no Kioku - Tokyo Crisis,Special,(1 eps),1998,4'156,7.28
#area1969,Mobile Suit Zeta Gundam: A New Translation III - Love Is the Pulse of the Stars,Movie,(1 eps),2006,7'146,7.28
#area30307,Monster Musume no Iru Nichijou,TV,(12 eps),2015,324'742,7.28
#area2948,Motto! Ojamajo Doremi: Kaeru Ishi no Himitsu,Movie,(1 eps),2001,2'879,7.28
#area2385,One Piece: Jango no Dance Carnival,Movie,(1 eps),2001,26'143,7.28
#area10448,Rain Town,ONA,(1 eps),2011,15'878,7.28
#area22865,Rokujouma no Shinryakusha!?,TV,(12 eps),2014,112'605,7.28
#area21561,Ryuugajou Nanana no Maizoukin,TV,(11 eps),2014,145'490,7.28
#area3624,Seimei no Kagaku: Micro Patrol,TV,(26 eps),2018,10'107,7.28
#area1823,Shin Hakkenden,TV,(26 eps),1999,3'688,7.28
#area866,Slayers Premium,Movie,(1 eps),2001,14'964,7.28
#area33286,Strike the Blood II,OVA,(8 eps),2016,80'332,7.28
#area3000,Taiho Shichau zo: Full Throttle,TV,(23 eps),2007,6'252,7.28
#area36186,The iDOLM@STER Prologue SideM: Episode of Jupiter,Special,(1 eps),2017,3'955,7.28
#area3457,Vampire Knight,TV,(13 eps),2008,363'609,7.28
#area9332,.hack//Quantum,OVA,(3 eps),2011,31'760,7.27
#area34465,Ao no Exorcist: Kyoto Fujouou-hen OVA,OVA,(2 eps),2017,37'570,7.27
#area1736,B'T X Neo,OVA,(14 eps),1997,3'450,7.27
#area18441,Blood Lad: Wagahai wa Neko de wa Nai,OVA,(1 eps),2013,67'668,7.27
#area12293,Campione!: Matsurowanu Kamigami to Kamigoroshi no Maou,TV,(13 eps),2012,219'240,7.27
#area1299,Flag,ONA,(13 eps),2006,13'452,7.27
#area1886,Fushigiboshi no☆Futagohime Gyu!,TV,(52 eps),2006,3'217,7.27
#area2987,Ginga Hyouryuu Vifam,TV,(46 eps),1983,2'003,7.27
#area34279,Grancrest Senki,TV,(24 eps),2018,110'319,7.27
#area650,Gunsmith Cats,OVA,(3 eps),1995,21'923,7.27
#area1358,Hokuto no Ken Movie,Movie,(1 eps),1986,12'653,7.27
#area6463,Hoshi wo Katta Hi,Movie,(1 eps),2006,4'312,7.27
#area20457,"Inari, Konkon, Koi Iroha.",TV,(10 eps),2014,94'512,7.27
#area469,Karin,TV,(24 eps),2005,128'715,7.27
#area34389,Koro-sensei Quest!,ONA,(12 eps),2016,22'864,7.27
#area4903,Kyou no 5 no 2 (TV),TV,(13 eps),2008,27'219,7.27
#area333,Mama wa Shougaku 4 Nensei,TV,(51 eps),1992,2'790,7.27
#area8424,MM!,TV,(12 eps),2010,166'578,7.27
#area1967,Mobile Suit Zeta Gundam: A New Translation - Heir to the Stars,Movie,(1 eps),2005,7'970,7.27
#area2736,Mojakou,TV,(74 eps),1995,1'519,7.27
#area4879,Mouryou no Hako,TV,(13 eps),2008,44'456,7.27
#area1329,Ohoshisama no Rail,Movie,(1 eps),1993,1'980,7.27
#area460,One Piece Movie 2: Nejimaki-jima no Daibouken,Movie,(1 eps),2001,49'263,7.27
#area2386,One Piece: Yume no Soccer Ou!,Movie,(1 eps),2002,28'239,7.27
#area13659,Ore no Imouto ga Konnani Kawaii Wake ga Nai.,TV,(13 eps),2013,273'461,7.27
#area9981,Phi Brain: Kami no Puzzle,TV,(25 eps),2011,80'662,7.27
#area6581,Sengoku Basara: Setonai no Gekitotsu! Hi wo Fuku Umi no Daiyousai - Fugaku!!,Special,(1 eps),2010,10'736,7.27
#area5504,Shinkyoku Soukai Polyphonica Crimson S,TV,(12 eps),2009,20'184,7.27
#area3594,Tears to Tiara,TV,(26 eps),2009,59'689,7.27
#area14835,The iDOLM@STER Shiny Festa,OVA,(3 eps),2012,12'909,7.27
#area35000,To LOVE-Ru: Multiplication - Mae kara Ushiro kara,OVA,(1 eps),2017,15'291,7.27
#area3593,Utawarerumono OVA,OVA,(3 eps),2009,16'119,7.27
#area201,Video Girl Ai,OVA,(6 eps),1992,18'018,7.27
#area3322,Wagaya no Oinari-sama.,TV,(24 eps),2008,26'166,7.27
#area976,Yokohama Kaidashi Kikou: Quiet Country Cafe,OVA,(2 eps),2002,10'246,7.27
#area8894,Yume-iro Pâtissière: Mune Kyun Tropical Island!,Special,(1 eps),2010,7'416,7.27
#area2825,Arabian Nights: Sindbad no Bouken (TV),TV,(52 eps),1975,3'741,7.26
#area21437,Buddy Complex,TV,(13 eps),2014,57'831,7.26
#area30711,Code Geass: Boukoku no Akito 5 - Itoshiki Monotachi e,Movie,(1 eps),2016,44'116,7.26
#area974,Dead Leaves,Movie,(1 eps),2004,54'269,7.26
#area24031,Denki-gai no Honya-san,TV,(12 eps),2014,85'401,7.26
#area9379,Denpa Onna to Seishun Otoko,TV,(12 eps),2011,199'496,7.26
#area11053,Doraemon Movie 32: Nobita to Kiseki no Shima - Animal Adventure,Movie,(1 eps),2012,1'389,7.26
#area2222,Dr. Slump: Arale-chan,TV,(243 eps),1981,8'055,7.26
#area36064,Fate/Grand Order CMs,Special,(1 eps),2018,1'479,7.26
#area2400,Ghost Sweeper GS Mikami,TV,(45 eps),1993,7'079,7.26
#area23279,Gyakusatsu Kikan,Movie,(1 eps),2017,28'254,7.26
#area16668,Kakumeiki Valvrave,TV,(12 eps),2013,120'314,7.26
#area37364,Kekkai Sensen &amp;amp; Beyond OVA,OVA,(1 eps),2018,11'879,7.26
#area31610,Kyoukai no Rinne 2nd Season,TV,(25 eps),2016,23'582,7.26
#area31610,Kyoukai no Rinne 2nd Season,TV,(25 eps),2016,23'582,7.26
#area2542,Lady Georgie,TV,(45 eps),1983,5'720,7.26
#area1416,Lupin III: Dead or Alive,Movie,(1 eps),1996,6'033,7.26
